Index,User name,Start Time,Stop Time,Status,Mark To Pause,Label,Comment,Run ID,Line,Vial,Evaluate,Sample Type,Reference,Acquisition information Background Result,Linearity Correction Result,Pressure Adjust Target Intensity,High Voltage,Kiel IV Initial Pressure,Kiel IV Residual CO₂ Pressure,Peak Center Result,Kiel IV Non Condensable Pressure,Pressure Adjust Result Intensity,Initial Intensity from µ-Volume,Kiel IV Leak Rate,Pressure Adjust Initial Intensity,Ion Source Pressure,Pressure Adjust Bellow Position,Kiel IV CO₂ Sample Pressure,Kiel IV Acid Temperature,Measuring from,Pressure Adjust failed with Target Intensity,Cycle Number,Sample Intensities Sample Intensity 44.00 m/z,45.00 m/z,45.00 m/z__dup2,46.00 m/z,46.00 m/z__dup2,Standard Intensities Standard Intensity 44.00 m/z,"Molecule Deltas CO2 Brand, Assonov and Coplen d45CO2",d46CO2,"CO2 Brand, Assonov and Coplen (Avg.) d45CO2 Mean",d45CO2 SD,d45CO2 SE,d46CO2 Mean,d46CO2 SD,d46CO2 SE,d 13C/12C  Mean,d 13C/12C  Std Dev,d 18O/16O  Mean,d 18O/16O  Std Dev,Excel File,Date,Date_ordinal,leak_rate,p_gases,p_no_acid,total_co2,1  Cycle Int  Samp  44,Identifier 1,Species,Identifier 2,Collector Status,Cycles Total,d13C Cycles Used,d18O Cycles Used,d13C Cycles Excluded,d18O Cycles Excluded,1  Cycle Int  Ref  44,1  Cycle Int  Diff Samp-Ref  44,1  Cycle Int  Pressure-Weighted Mismatch Samp-Ref  44,d13C_linearity_corrected,d18O_linearity_corrected,d13C_calibrated,d18O_calibrated,d13C_calibrated_linearity_corrected,d18O_calibrated_linearity_corrected
28.0,GIRMS\IRMS-operator,2026-03-24 14:00:02.929,2026-03-24 15:03:02.234,Success,False,865 - G. ruber,21-22,28.0,2,15.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,15.409 V,9.5194 kV,89 µbar,318 µbar,Carbon Dioxide: 0.0194 kV,79 µbar,10.998 V,17.873 V,93 µbar/min,10.484 V,1.09E-007 mbar,10 %,868 µbar,72 °C,µ-Volume,14.205 V,Pre,15.06248164356759,16.357257962226868,11.825308203697205,21.488330993758584,15.801779661284831,11.073798419843229,-1.6207145862865424,-5.164632332766761,-1.5357954584154023,0.0717865748620796,0.0179466437155199,-5.135368476513025,0.0281296746909518,0.0070324186727379,-1.5301341832239927,0.0705122462140678,-5.133417552762776,0.0279741132098085,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-24 14:00:02.929,739699.0,93.0,79.0,318.0,868.0,14.485985519300016,865,G. ruber,21-22,OK,16.0,15.0,15.0,0.0,0.0,10.508567573438198,3.977417945861818,5.1644173620575415,-1.4017935367868442,-5.31092492711785,-1.3204439540872954,-4.957863815921314,-1.3204439540872954,-4.957863815921314
29.0,GIRMS\IRMS-operator,2026-03-24 14:32:08.719,2026-03-24 15:39:04.393,Success,False,865 - G. ruber,22-23,29.0,1,16.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,3.098 V,9.5195 kV,71 µbar,152 µbar,Carbon Dioxide: 0.0195 kV,84 µbar,3.109 V,3.393 V,103 µbar/min,10.718 V,5.74E-008 mbar,81 %,518 µbar,72 °C,µ-Volume,2.775 V,Pre,2.884071631420666,3.1319165057101257,3.397368497241533,4.106972952803233,4.537676597540483,3.17923820176161,-2.307941102235312,-7.179427271936878,-2.309799246022171,0.0289470078124273,0.0074740852786711,-7.098153798112694,0.0308143247331401,0.0079562244344052,-2.3164929835272,0.0385145217793915,-7.098153798112694,0.0308143247331402,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-24 14:32:08.719,739699.0,103.0,84.0,152.0,518.0,2.8070380623348234,865,G. ruber,22-23,OK,16.0,15.0,15.0,0.0,0.0,3.054421706188732,-0.2473836438539085,-0.2141439772392568,-2.390701924655032,-6.995515743381353,-2.309432902168851,-6.643052571300018,-2.309432902168851,-6.643052571300018
30.0,GIRMS\IRMS-operator,2026-03-24 15:03:02.350,2026-03-24 16:21:39.644,Success,False,865 - G. ruber,23-24,30.0,2,16.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,6.988 V,9.5194 kV,81 µbar,203 µbar,Carbon Dioxide: 0.0194 kV,71 µbar,6.496 V,7.868 V,88 µbar/min,3.303 V,8.06E-008 mbar,30 %,716 µbar,72 °C,µ-Volume,,Pre,6.372875584198601,6.922003175838063,6.995242383105824,9.08262830745905,9.34472458174315,6.5474408976171015,-1.8980278867094524,-6.335067291665442,-1.9339372191228,0.0214510206709215,0.0053627551677303,-6.344016001912744,0.0166259537998482,0.0042928028121084,-1.936331174617023,0.0198687637464427,-6.347484703643332,0.0197581769890688,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-24 15:03:02.350,739699.0,88.0,71.0,203.0,716.0,6.172006141338109,865,G. ruber,23-24,OK,16.0,15.0,15.0,0.0,0.0,6.253121621486811,-0.0811154801487017,-0.0754134475565728,-1.95218101283058,-6.325562863265046,-1.870876266774303,-5.972861893952199,-1.870876266774303,-5.972861893952199
31.0,GIRMS\IRMS-operator,2026-03-24 15:39:04.524,2026-03-24 16:53:08.397,Success,False,SHP2L,,31.0,1,17.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.002 V",,5.025 V,9.5193 kV,67 µbar,174 µbar,Carbon Dioxide: 0.0193 kV,62 µbar,4.742 V,5.594 V,83 µbar/min,6.395 V,7.02E-008 mbar,46 %,584 µbar,72 °C,µ-Volume,,Pre,4.727827232657124,5.131390581101747,5.132424132300771,6.717693730257767,6.856274397199727,4.803763477682525,-2.673470656539445,-9.349133830713008,-2.6782989908762933,0.0208283768813344,0.0052070942203336,-9.3363331398509,0.0241969612144044,0.0062476285208143,-2.678620879832083,0.0215181854198743,-9.329805031586485,0.0323368141061015,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-24 15:39:04.524,739699.0,83.0,62.0,174.0,584.0,4.594571135295775,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,4.601152582154586,-0.006581446858811,-0.0061903513813312,-2.721828389707557,-9.270044917831935,,,,
32.0,GIRMS\IRMS-operator,2026-03-24 16:21:39.818,2026-03-24 17:25:22.046,Success,False,865 - G. ruber,24-25,32.0,2,17.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,6.443 V,9.5194 kV,86 µbar,189 µbar,Carbon Dioxide: 0.0194 kV,74 µbar,6.138 V,7.223 V,132 µbar/min,4.691 V,7.83E-008 mbar,32 %,723 µbar,72 °C,µ-Volume,,Pre,6.058557789856537,6.579814830940311,6.6031500493698765,8.634658959999767,8.821215310135429,6.180628102356536,-1.9790522922042968,-6.346412492316045,-2.018823262219582,0.0210097458476947,0.0052524364619236,-6.330794088869638,0.0186566833126642,0.0048171349176943,-2.021474660220601,0.0187730098477595,-6.33303935810503,0.0223346150329925,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-24 16:21:39.818,739699.0,132.0,74.0,189.0,723.0,5.872629922811485,865,G. ruber,24-25,OK,16.0,15.0,15.0,0.0,0.0,5.9074477912822765,-0.0348178684707916,-0.0326024696990265,-2.0425166212528256,-6.303936315867035,-1.961219234276428,-5.951227670293292,-1.961219234276428,-5.951227670293292
33.0,GIRMS\IRMS-operator,2026-03-27 11:41:38.715,2026-03-27 12:42:14.621,Success,False,865 - G. ruber,26-27,33.0,1,18.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,10.396 V,9.5192 kV,54 µbar,62 µbar,Carbon Dioxide: 0.0192 kV,689 µbar,9.591 V,11.904 V,161 µbar/min,4.680 V,9.96E-008 mbar,29 %,780 µbar,72 °C,µ-Volume,,Pre,9.386807809659135,10.220812204760128,10.246829632204586,13.455248133362518,13.690746084870089,9.593620828636285,0.8456939817920173,-0.4764742059224502,0.8434740416020917,0.0150246778775428,0.0038793551467902,-0.4897444115342375,0.0202985980002671,0.0050746495000667,0.8392764538288707,0.0216810771254854,-0.4906290919083567,0.0206892966879743,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 11:41:38.715,739702.0,161.0,689.0,62.0,780.0,9.060124181575722,865,G. ruber,26-27,OK,16.0,15.0,15.0,0.0,0.0,9.1214573610496,-0.0613331794738787,-0.0573826994535811,0.8735156429052027,-0.5379851612574621,0.9550505808869048,-0.1832299132098569,0.9550505808869048,-0.1832299132098569
34.0,GIRMS\IRMS-operator,2026-03-27 12:12:23.860,2026-03-27 13:11:40.231,Success,False,865 - G. ruber,25-26,34.0,2,18.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,14.627 V,9.5192 kV,54 µbar,69 µbar,Carbon Dioxide: 0.0192 kV,74 µbar,13.539 V,16.876 V,39 µbar/min,9.434 V,1.24E-007 mbar,15 %,799 µbar,72 °C,µ-Volume,,Pre,0.0243959321237006,0.0271662384851829,14.452125706057672,0.0365551679665596,19.31626945291225,13.53695072707774,24.003923400393923,44.92219530279673,0.8349723613446579,3.318119525405689,0.8868047451737888,31.734975669873126,6.627315422365262,1.7111654840589487,,,,,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 12:12:23.860,739702.0,39.0,74.0,69.0,799.0,0.0069482275033177,865,G. ruber,25-26,Failed Sample,16.0,15.0,15.0,0.0,0.0,12.809431334110515,-12.802483106607198,-0.0065411479083378,,,,,,
35.0,GIRMS\IRMS-operator,2026-03-27 12:42:14.755,2026-03-27 12:57:18.464,Error,False,861 - Uvigerina,1-2,35.0,1,19.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,,,69 µbar,,,,,,,,,,,72 °C,,,Pre,,,,,,,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 12:42:14.755,739702.0,,,,,,861,Uvigerina,1-2,Failed Sample,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
36.0,GIRMS\IRMS-operator,2026-03-27 15:02:59.858,2026-03-27 16:04:19.961,Success,False,SHP2L,,36.0,2,19.0,True,QC Standard,SHP2L,"0.001 V, 0.001 V, 0.002 V",,5.435 V,9.5193 kV,47 µbar,52 µbar,Carbon Dioxide: 0.0193 kV,64 µbar,5.374 V,6.082 V,117 µbar/min,4.669 V,6.85E-008 mbar,62 %,689 µbar,72 °C,µ-Volume,,Pre,5.313998700226628,5.778380415488406,5.788864834174917,7.576105992436044,7.733066971299625,5.417721874056238,-0.8658851290651581,-6.088095908076019,-0.8555582687871229,0.0191794763832481,0.0049521195080865,-6.0933130332724215,0.0187130892589796,0.004831698870408,-0.8590359600780881,0.0250244909645096,-6.097001045512273,0.0226488607191246,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 15:02:59.858,739702.0,117.0,64.0,52.0,689.0,5.15027583294906,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,5.183401114282983,-0.0331252813339233,-0.0310020794496362,-0.8926058071648264,-6.050570740076758,,,,
37.0,GIRMS\IRMS-operator,2026-03-27 15:34:56.944,2026-03-27 16:32:48.360,Success,False,861 - Uvigerina,6-7,37.0,1,20.0,True,Unknown,,"0.002 V, 0.001 V, 0.002 V",,48.554 V,9.5193 kV,49 µbar,89 µbar,Carbon Dioxide: 0.0193 kV,868 µbar,16.038 V,49.050 V,366 µbar/min,5.323 V,1.39E-007 mbar,10 %,850 µbar,72 °C,µ-Volume,48.550 V,Pre,49.02661659773918,49.01189807621535,17.127972876706686,49.02098109170246,22.900735635006907,16.047888184157333,-80.43235946253957,-302.7589954650294,-4.843587935804491,13.195227648088489,3.406993128697492,-79.81041271902748,113.60341428858126,28.40085357214532,-4.682358116599059,0.2275841236719368,2.16560915360714,0.0395249255975048,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 15:34:56.944,739702.0,366.0,868.0,89.0,850.0,47.5747815614614,861,Uvigerina,6-7,Partially Saturated Collectors,16.0,13.0,8.0,2.0,7.0,15.133746648398358,32.44103491306304,96.05956642927212,-3.9801539421293,1.194393699021269,-3.899014402409575,1.5497638483689116,-3.899014402409575,1.5497638483689116
38.0,GIRMS\IRMS-operator,2026-03-27 16:04:20.104,2026-03-27 17:06:26.455,Success,False,861 - Uvigerina,10-11,38.0,2,20.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,36.240 V,9.5189 kV,71 µbar,67 µbar,Carbon Dioxide: 0.0189 kV,79 µbar,15.575 V,45.161 V,73 µbar/min,15.602 V,1.36E-007 mbar,10 %,885 µbar,72 °C,µ-Volume,32.147 V,Pre,35.329369718561644,38.36844909397951,16.645938636940624,49.02809566720937,22.25325710042928,15.594644362459654,-1.1516176828153537,-32.28219252730491,-0.883222025690862,0.2049558346242655,0.0512389586560663,2.328882080254709,0.0653684155244098,0.0168780523129337,-2.3043329724807315,0.1987936417824427,2.336217440164308,0.0610944038880719,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 16:04:20.104,739702.0,73.0,79.0,67.0,885.0,33.4741900510888,861,Uvigerina,10-11,Partially Saturated Collectors,16.0,15.0,14.0,0.0,1.0,14.714805299768916,18.75938475131988,40.19663759302949,-1.8466772905332929,1.703235912360061,-1.7653639497450473,2.0587866733196734,-1.7653639497450473,2.0587866733196734
39.0,GIRMS\IRMS-operator,2026-03-27 16:32:48.483,2026-03-27 17:43:45.554,Success,False,861 - Uvigerina,16-17,39.0,1,21.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,0.007 V,9.5189 kV,57 µbar,79 µbar,Carbon Dioxide: 0.0189 kV,924 µbar,4.383 V,0.008 V,811 µbar/min,15.150 V,6.69E-008 mbar,100 %,59 µbar,72 °C,µ-Volume,0.013 V,Pre,0.0080560539796315,0.0086934690037954,4.745348272649267,0.011623196614453,6.339290425239284,4.440931698738947,-8.527494541052839,5.762837052300185,-8.652031695338982,0.764865001862292,0.1974872942873041,4.933807569852538,1.2898679200595276,0.3224669800148819,,,,,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 16:32:48.483,739702.0,811.0,924.0,79.0,59.0,0.0075691883722633,861,Uvigerina,16-17,Failed Sample,16.0,15.0,15.0,0.0,0.0,4.25262608389675,-4.245056895524487,-0.0071169056497489,,,,,,
40.0,GIRMS\IRMS-operator,2026-03-27 17:06:26.617,2026-03-27 18:27:35.793,Success,False,861 - Uvigerina,20-21,40.0,2,21.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,48.540 V,9.5191 kV,71 µbar,71 µbar,Carbon Dioxide: 0.0191 kV,79 µbar,16.119 V,49.043 V,73 µbar/min,4.650 V,1.40E-007 mbar,10 %,892 µbar,72 °C,µ-Volume,48.406 V,Pre,43.08422435583904,46.76594365865752,17.21497405798003,49.0241516878809,23.016097073813835,16.128575099132814,-1.6137210196125462,-206.5610399886273,-1.2818399902813638,0.2151496754159369,0.0537874188539842,-20.1217499020474,49.29511393041785,12.727943686793704,-3.531111478783639,0.2029871079066866,2.275199890396828,0.0536882011583304,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 17:06:26.617,739702.0,73.0,79.0,71.0,892.0,40.61744142832592,861,Uvigerina,20-21,Partially Saturated Collectors,16.0,15.0,11.0,0.0,4.0,15.208219779156009,25.409221649169908,63.92064116694611,-2.949569408472541,1.4708716526667,-2.868345913443057,1.8263399368144064,-2.868345913443057,1.8263399368144064
41.0,GIRMS\IRMS-operator,2026-03-27 17:43:45.695,2026-03-27 18:57:51.766,Success,False,SHP2L,,41.0,1,22.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,0.004 V,9.5189 kV,57 µbar,76 µbar,Carbon Dioxide: 0.0189 kV,877 µbar,4.526 V,0.005 V,567 µbar/min,15.688 V,6.85E-008 mbar,100 %,54 µbar,72 °C,µ-Volume,0.011 V,Pre,0.005665184684703,0.0060945458672243,4.896091829141319,0.0081638716950587,6.540469081517515,4.581863264397211,-11.59190130722132,4.556636352718746,-12.859851844784991,1.9451119303651705,0.4862779825912926,2.170347174409927,2.623747215053247,0.6559368037633118,,,,,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 17:43:45.695,739702.0,567.0,877.0,76.0,54.0,0.005189326014837,SHP2L,,,Failed Sample,16.0,15.0,15.0,0.0,0.0,4.386459861909911,-4.381270535895074,-0.004882164910765,,,,,,
42.0,GIRMS\IRMS-operator,2026-03-27 18:27:35.997,,Running,False,861 - Uvigerina,25-26,42.0,2,22.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,,,76 µbar,,,,,,107 µbar/min,,,,,72 °C,,,Pre,,,,,,,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 2.xlsx,2026-03-27 18:27:35.997,739702.0,107.0,,,,,861,Uvigerina,25-26,Failed Sample,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
43.0,,,,No status,False,861 - Uvigerina,30-31,43.0,1,23.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,,,,,,,,,,,,,,,,,Pre,,,,,,,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 2.xlsx,,,,,,,,861,Uvigerina,30-31,Failed Sample,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1.0,GIRMS\IRMS-operator,2026-03-30 16:24:41.667,2026-03-30 17:31:07.735,Success,False,SHP2L,,1.0,1,2.0,True,QC Standard,SHP2L,"0.001 V, 0.001 V, 0.001 V",,12.553 V,9.5181 kV,74 µbar,111 µbar,Carbon Dioxide: 0.0181 kV,"1,107 µbar",11.486 V,14.457 V,"1,001 µbar/min",4.663 V,1.12E-007 mbar,21 %,824 µbar,72 °C,µ-Volume,,Pre,11.229604482650757,12.20327902431742,12.256121276900874,16.00594762168066,16.378998192168638,11.477470397949215,-0.90921547542544,-6.110181696870276,-0.9925615771125978,0.0200331771739285,0.0051725441044165,-6.131535013154044,0.0137490052871037,0.003549977900258,-0.9925615771125976,0.0200331771739285,-6.129763755941491,0.0178085101195807,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 16:24:41.667,739705.0,1001.0,1107.0,111.0,824.0,10.823816061019896,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,10.884597897529602,-0.0607818365097063,-0.0569321270161986,-0.9277344378729938,-6.219425882421493,,,,
2.0,GIRMS\IRMS-operator,2026-03-30 17:01:10.042,2026-03-30 17:59:54.252,Success,False,861 - Uvigerina,35-36,2.0,2,2.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,15.721 V,9.5179 kV,69 µbar,69 µbar,Carbon Dioxide: 0.0179 kV,89 µbar,14.228 V,18.261 V,269 µbar/min,11.258 V,1.27E-007 mbar,13 %,816 µbar,72 °C,µ-Volume,,Pre,14.174285421245887,15.419402867712645,15.158885866560606,20.37904288825943,20.26199426708176,14.199960121982883,0.4153488083833423,2.637219787622991,0.3555751500245868,0.0324831668564876,0.0081207917141219,2.615489294087933,0.0172296236364119,0.0043074059091029,0.3515902394673365,0.0292968294476281,2.61404059451893,0.0167954153053113,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 17:01:10.042,739705.0,269.0,89.0,69.0,816.0,13.633762120686995,861,Uvigerina,35-36,OK,16.0,15.0,15.0,0.0,0.0,13.416695484989477,0.2170666356975186,0.2077680686332532,0.4651506586161649,2.4569756864530192,0.5466523296433934,2.812793984484188,0.5466523296433934,2.812793984484188
3.0,GIRMS\IRMS-operator,2026-03-30 17:31:07.845,2026-03-30 18:36:42.471,Success,False,861 - Uvigerina,36-37,3.0,1,3.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,23.209 V,9.5178 kV,71 µbar,123 µbar,Carbon Dioxide: 0.0178 kV,"1,080 µbar",15.329 V,27.645 V,"1,031 µbar/min",13.814 V,1.34E-007 mbar,10 %,831 µbar,72 °C,µ-Volume,21.111 V,Pre,22.69429638371471,24.664969209252828,16.380266312180986,32.62203495231753,21.897296712075523,15.346742415285146,-0.3504546480017634,2.4994504303683662,-0.1589880774621813,0.1193894439187766,0.0298473609796941,2.512044108753067,0.009879559654097,0.0024698899135242,-0.1462236394262091,0.1117088623478521,2.512883687312048,0.0096173628950648,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 17:31:07.845,739705.0,1031.0,1080.0,123.0,831.0,21.720073366022145,861,Uvigerina,36-37,OK,16.0,15.0,15.0,0.0,0.0,14.48327972874645,7.236793637275696,10.222476852736186,0.1075787847234967,2.1618506890652283,0.1890513265949494,2.5175642335989323,0.1890513265949494,2.5175642335989323
4.0,GIRMS\IRMS-operator,2026-03-30 17:59:54.349,2026-03-30 19:09:45.461,Success,False,861 - Uvigerina,37-38,4.0,2,3.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,8.303 V,9.5178 kV,84 µbar,81 µbar,Carbon Dioxide: 0.0178 kV,96 µbar,7.700 V,9.409 V,107 µbar/min,14.905 V,8.72E-008 mbar,35 %,821 µbar,72 °C,µ-Volume,,Pre,7.545681723051499,8.2146869573468,8.252208045450011,10.850183644850384,11.02485098208808,7.725411682997849,0.5740704638659277,2.6655959654697803,0.5322998199801237,0.0182845411729916,0.0047210482304027,2.6539591152606663,0.0191845497040217,0.0049534294338776,0.5328995969537509,0.0198344544413142,2.656453783155236,0.022882411868765,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 17:59:54.349,739705.0,107.0,96.0,81.0,821.0,7.299522001076541,861,Uvigerina,37-38,OK,16.0,15.0,15.0,0.0,0.0,7.366264238413428,-0.0667422373368866,-0.062296474180739,0.5366044209393797,2.651329657662704,0.6181119128600585,3.007216940898161,0.6181119128600585,3.007216940898161
5.0,GIRMS\IRMS-operator,2026-03-30 18:36:42.558,2026-03-30 19:52:58.591,Success,False,861 - Uvigerina,40-41,5.0,1,4.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,10.316 V,9.5180 kV,79 µbar,120 µbar,Carbon Dioxide: 0.0180 kV,"1,095 µbar",9.547 V,11.776 V,913 µbar/min,4.653 V,9.72E-008 mbar,28 %,797 µbar,72 °C,µ-Volume,,Pre,9.344536431774888,10.16988959504818,10.205086137788047,13.437173024834385,13.634419695557344,9.55488122318724,0.4144814667053076,2.757464840952517,0.3885531396343437,0.0245539021314611,0.0063397902693037,2.738143035006783,0.0174579916153785,0.0045076340523059,0.3910568187307136,0.0289141212988412,2.7399444755110616,0.0206892701138025,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 18:36:42.558,739705.0,913.0,1095.0,120.0,797.0,9.028214581951888,861,Uvigerina,40-41,OK,16.0,15.0,15.0,0.0,0.0,9.08542013977507,-0.0572055578231829,-0.0535439813126654,0.4247425952442278,2.693353828603622,0.5062409744779188,3.049256028159107,0.5062409744779188,3.049256028159107
6.0,GIRMS\IRMS-operator,2026-03-30 19:09:45.574,2026-03-30 20:21:49.623,Success,False,SHP2L,,6.0,2,4.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.002 V",,14.004 V,9.5180 kV,84 µbar,76 µbar,Carbon Dioxide: 0.0180 kV,86 µbar,12.913 V,16.173 V,54 µbar/min,9.394 V,1.18E-007 mbar,16 %,836 µbar,72 °C,µ-Volume,,Pre,12.618403232870293,13.710011377901296,13.787483788850546,17.982967887373228,18.425338659734983,12.913833654699514,-0.8957290812513508,-6.063852840373474,-0.9715996655660204,0.0170530738174692,0.004557625686881,-6.0832612561961525,0.0201531918500238,0.0052035317605377,-0.9666852777983664,0.0251456453821608,-6.0882490614171685,0.0239140966273654,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 19:09:45.574,739705.0,54.0,86.0,76.0,836.0,12.160401142416193,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,12.224970637891952,-0.0645694954757587,-0.0604982828244621,-0.8786775601736044,-6.209972142235565,,,,
7.0,GIRMS\IRMS-operator,2026-03-30 19:52:58.683,2026-03-30 20:57:55.163,Success,False,861 - Uvigerina,44-45,7.0,1,5.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,17.864 V,9.5181 kV,76 µbar,111 µbar,Carbon Dioxide: 0.0181 kV,"1,070 µbar",15.345 V,20.821 V,825 µbar/min,12.610 V,1.34E-007 mbar,10 %,824 µbar,72 °C,µ-Volume,16.422 V,Pre,17.45400789836756,18.980840478933967,16.402492557562507,25.09303337582587,21.924957099046694,15.367085372008004,0.2252212034505873,2.703771948660449,0.2223216147050344,0.0294699313655534,0.0073674828413883,2.6914299844546337,0.0168111462987771,0.0043406193097213,0.2221283087886642,0.030493775357561,2.687360240981952,0.0205772700818961,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 19:52:58.683,739705.0,825.0,1070.0,111.0,824.0,16.7704171285998,861,Uvigerina,44-45,OK,16.0,15.0,15.0,0.0,0.0,14.503890906370795,2.266526222229004,2.468514408065821,0.3900881659457068,2.455055713393331,0.4715837220987851,2.810873329937408,0.4715837220987851,2.810873329937408
8.0,GIRMS\IRMS-operator,2026-03-30 20:21:49.732,2026-03-30 21:29:59.810,Success,False,861 - Uvigerina,46-47 bleedtest,8.0,2,5.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,31.617 V,9.5181 kV,86 µbar,84 µbar,Carbon Dioxide: 0.0181 kV,101 µbar,14.925 V,38.618 V,68 µbar/min,14.950 V,1.33E-007 mbar,10 %,921 µbar,72 °C,µ-Volume,28.199 V,Pre,30.71720748577619,33.36588505821891,15.95891479569144,44.14538124057357,21.33200147601669,14.951346809010747,-0.9502740010078892,2.3250482654351146,-0.6986341820084326,0.1781719140140523,0.044542978503513,2.419849016878278,0.0555756726596948,0.0138939181649237,-0.6818581940751355,0.1708454521068491,2.4261690669744893,0.0512302246873265,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 20:21:49.732,739705.0,68.0,101.0,84.0,921.0,29.20204251442457,861,Uvigerina,46-47 bleedtest,OK,16.0,15.0,15.0,0.0,0.0,14.119385177235849,15.08265733718872,29.38264482608998,-0.298294952799824,1.8956644626421,-0.2168554749364375,2.251283525385133,-0.2168554749364375,2.251283525385133
9.0,GIRMS\IRMS-operator,2026-03-30 20:57:55.271,2026-03-30 22:15:13.943,Success,False,861 - Uvigerina,47-48,9.0,1,6.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,11.261 V,9.5183 kV,76 µbar,111 µbar,Carbon Dioxide: 0.0183 kV,"1,075 µbar",10.347 V,12.868 V,791 µbar/min,4.649 V,1.03E-007 mbar,25 %,806 µbar,72 °C,µ-Volume,,Pre,10.135342945725494,11.032029028279842,11.05547955394356,14.574269564759042,14.77157584012678,10.351618193036847,0.5826085621403188,2.750213629060916,0.505758410028149,0.0178328878586275,0.0046044318460832,2.744486606383433,0.0163829677616247,0.0040957419404061,0.505758410028149,0.0178328878586274,2.744104804871602,0.0168841411548394,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-30 20:57:55.271,739705.0,791.0,1075.0,111.0,806.0,9.78791761531238,861,Uvigerina,47-48,OK,16.0,15.0,15.0,0.0,0.0,9.833515168565553,-0.045597553253172,-0.0427502472159642,0.5526198204458352,2.6792909976114627,0.6341286170413696,3.0351882056183968,0.6341286170413696,3.0351882056183968
